order_id,city,zone,distance_km,estimated_time_min,order_value,base_delivery_fee,surge_multiplier,weather,rain_intensity,temperature,humidity,wind_speed,traffic_level,hour_of_day,day_of_week,is_weekend,festival_flag,restaurant_prep_time,historical_rider_speed,historical_acceptance_rate_zone,historical_cancel_rate_zone,delivery_revenue
10158,Mumbai,West,1.9,15.9,214.0,27.0,1.03,Storm,0.88,25.1,84.1,2.8,Very High,7,Sunday,1,1,8.6,22.4,0.953,0.203,74.89
10159,Hyderabad,Industrial,1.2,9.3,189.0,26.0,2.4,Clear,0.0,34.6,30.7,3.6,Very High,12,Wednesday,0,0,10.6,17.5,0.767,0.05,103.98
10160,Pune,Industrial,4.1,22.0,208.0,37.0,2.41,Clear,0.09,18.4,45.5,1.6,Medium,19,Thursday,0,0,12.6,23.8,0.866,0.124,134.93
10161,Kolkata,North,6.1,30.2,307.0,55.0,1.16,Clear,0.11,39.7,71.0,3.9,High,3,Thursday,0,1,7.0,26.8,0.938,0.148,131.34
10162,Chennai,West,3.6,12.8,301.0,38.0,1.24,Clear,0.08,30.5,90.2,5.8,Very High,22,Tuesday,0,0,7.4,24.9,0.888,0.141,113.34
10163,Delhi,West,2.7,17.8,161.0,34.0,2.31,Cloudy,0.11,33.8,33.9,3.1,Very High,11,Monday,0,1,5.0,27.1,0.784,0.128,113.96
10164,Chennai,Airport,5.9,32.2,421.0,44.0,1.61,Clear,0.0,31.6,62.6,6.6,Very High,12,Saturday,1,0,9.3,15.1,0.682,0.026,163.46
10165,Chennai,Central,11.9,46.9,223.0,64.0,2.42,Clear,0.05,32.3,69.0,5.3,Very High,19,Sunday,1,0,25.0,25.1,0.77,0.124,203.94
10166,Kolkata,West,4.2,22.2,233.0,40.0,1.18,Light Rain,0.36,36.0,66.5,3.7,Medium,4,Thursday,0,0,11.4,24.6,0.502,0.346,98.46
10167,Kolkata,Suburban,2.2,14.5,165.0,32.0,1.13,Fog,0.04,31.7,34.4,3.9,Medium,8,Tuesday,0,0,10.2,27.5,0.931,0.159,72.46
10168,Hyderabad,West,3.4,21.2,280.0,36.0,1.07,Light Rain,0.41,30.3,46.7,11.3,Medium,6,Friday,0,0,9.1,15.4,0.805,0.112,100.12
10169,Hyderabad,Central,3.1,19.7,221.0,34.0,1.11,Cloudy,0.14,32.6,76.0,26.7,Very High,0,Wednesday,0,0,9.7,26.9,0.61,0.018,86.36
10170,Mumbai,South,5.4,19.3,100.0,40.0,2.47,Clear,0.05,28.0,63.5,14.8,Medium,13,Friday,0,0,22.2,21.7,0.565,0.069,120.8
10171,Delhi,Central,2.8,13.0,205.0,31.0,1.14,Light Rain,0.41,33.0,69.2,5.1,High,0,Thursday,0,0,7.6,17.8,0.729,0.146,80.44
10172,Delhi,North,10.7,55.0,253.0,67.0,1.24,Clear,0.0,26.5,35.9,8.0,High,22,Wednesday,0,0,11.7,20.1,0.733,0.008,138.74
10173,Bangalore,North,3.5,12.7,142.0,32.0,1.01,Light Rain,0.35,25.0,74.6,8.8,Very High,6,Monday,0,0,12.5,11.1,0.388,0.213,63.56
10174,Jaipur,West,17.5,70.0,338.0,118.0,1.25,Storm,0.98,34.0,71.4,10.3,Medium,17,Sunday,1,0,17.0,23.2,0.841,0.102,221.86
10175,Bangalore,Suburban,6.6,23.1,217.0,43.0,1.17,Clear,0.04,27.2,40.6,7.8,Medium,0,Friday,0,0,10.1,17.2,0.906,0.048,98.05
10176,Mumbai,Central,5.2,25.5,330.0,39.0,1.64,Clear,0.0,25.5,91.6,3.1,Low,20,Monday,0,0,19.0,18.7,0.761,0.235,136.56
10177,Bangalore,East,7.4,23.7,306.0,44.0,1.1,Clear,0.14,24.7,49.6,13.8,High,3,Sunday,1,0,16.1,21.7,0.586,0.099,115.72
10178,Bangalore,Suburban,6.2,20.0,441.0,54.0,1.07,Cloudy,0.0,28.1,50.4,15.8,Very High,4,Saturday,1,1,17.5,22.0,0.86,0.094,154.8
10179,Mumbai,Industrial,1.4,11.3,311.0,28.0,2.46,Cloudy,0.03,34.2,61.7,9.4,Medium,13,Friday,0,0,39.3,17.0,0.952,0.249,137.3
10180,Hyderabad,West,2.4,17.1,272.0,28.0,1.12,Light Rain,0.34,41.9,64.9,17.7,High,6,Saturday,1,0,18.8,27.1,0.921,0.2,91.2
10181,Pune,Suburban,2.8,19.4,315.0,34.0,1.61,Storm,1.0,29.0,37.3,6.7,Low,11,Friday,0,0,18.4,26.2,0.786,0.205,124.04
10182,Mumbai,Central,2.7,17.6,200.0,31.0,1.16,Cloudy,0.01,32.6,34.4,2.7,Medium,10,Wednesday,0,0,10.1,23.0,0.892,0.055,79.96
10183,Chennai,South,3.3,17.6,278.0,34.0,1.11,Storm,0.91,26.8,44.7,8.7,Medium,18,Thursday,0,0,15.5,26.7,0.82,0.059,98.9
10184,Pune,Suburban,8.1,25.3,328.0,54.0,1.11,Clear,0.0,29.3,54.3,5.1,Medium,6,Tuesday,0,0,6.5,8.0,0.707,0.084,132.1
10185,Chennai,Industrial,2.1,13.8,100.0,32.0,1.24,Cloudy,0.06,21.5,72.9,3.4,Very High,16,Tuesday,0,0,10.5,23.3,0.683,0.047,61.68
10186,Delhi,West,3.7,23.4,673.0,36.0,2.0,Light Rain,0.4,21.5,67.0,33.5,Medium,19,Thursday,0,0,9.4,29.8,0.935,0.063,220.06
10187,Delhi,Industrial,7.3,27.7,223.0,49.0,1.11,Clear,0.05,16.2,49.3,8.8,Very High,7,Monday,0,1,22.3,15.1,0.887,0.074,103.45
10188,Mumbai,Central,1.7,9.3,225.0,29.0,2.5,Clear,0.0,31.9,59.2,14.0,Very High,20,Wednesday,0,0,10.1,25.2,0.805,0.112,122.0
10189,Kolkata,Suburban,4.8,23.2,296.0,37.0,1.21,Fog,0.01,24.4,92.0,8.9,High,0,Friday,0,0,14.6,22.1,0.802,0.059,109.89
10190,Mumbai,Industrial,1.4,9.0,417.0,27.0,1.12,Light Rain,0.27,35.9,48.1,12.6,Low,8,Friday,0,0,8.3,28.4,0.737,0.12,121.98
10191,Bangalore,Suburban,5.6,25.1,388.0,42.0,1.89,Clear,0.06,40.8,87.6,12.5,High,21,Monday,0,0,8.2,22.0,0.851,0.193,164.74
10192,Delhi,South,4.0,23.5,186.0,37.0,1.11,Heavy Rain,0.68,28.0,82.3,4.6,High,10,Saturday,1,0,9.3,24.0,0.725,0.114,81.99
10193,Kolkata,Suburban,4.9,29.7,257.0,43.0,2.31,Heavy Rain,0.81,32.8,70.0,11.2,Low,20,Wednesday,0,0,11.2,20.3,0.849,0.128,155.87
10194,Pune,West,5.2,26.7,228.0,44.0,1.17,Cloudy,0.0,35.9,34.7,3.9,Medium,15,Monday,0,1,19.7,28.7,0.801,0.087,101.64
10195,Chennai,Airport,4.6,20.2,410.0,35.0,1.23,Heavy Rain,0.83,28.3,81.0,28.1,High,9,Monday,0,1,7.7,23.5,0.619,0.009,133.25
10196,Mumbai,Central,2.0,15.9,236.0,31.0,1.04,Clear,0.02,31.0,67.9,2.7,Medium,4,Friday,0,0,18.0,29.4,0.946,0.075,84.16
10197,Delhi,Industrial,4.5,20.2,478.0,47.0,1.19,Cloudy,0.1,29.0,40.0,7.3,Medium,4,Friday,0,0,10.3,20.3,0.694,0.016,161.09
10198,Mumbai,West,14.3,45.0,100.0,99.0,1.08,Light Rain,0.4,38.4,44.6,13.5,Medium,1,Wednesday,0,0,6.9,21.5,0.634,0.168,128.92
10199,Pune,Suburban,11.9,47.3,421.0,68.0,1.28,Cloudy,0.08,33.8,54.9,2.9,High,16,Saturday,1,0,16.5,20.0,0.836,0.227,179.66
10200,Delhi,Industrial,3.4,22.0,227.0,37.0,1.7,Storm,0.97,19.4,63.4,5.8,Low,22,Tuesday,0,0,16.1,9.6,0.741,0.142,112.84
10201,Chennai,Suburban,5.8,33.4,324.0,46.0,1.14,Clear,0.04,28.8,70.5,5.2,Low,6,Wednesday,0,0,8.5,22.6,0.668,0.065,123.72
10202,Mumbai,Industrial,6.4,27.8,206.0,39.0,1.13,Heavy Rain,0.76,30.0,73.4,3.0,Medium,17,Tuesday,0,0,13.4,33.0,0.818,0.172,89.39
10203,Chennai,North,9.7,26.0,368.0,67.0,1.09,Heavy Rain,0.75,32.4,93.3,9.6,Very High,5,Thursday,0,0,11.6,19.4,0.789,0.41,153.99
10204,Bangalore,West,8.6,34.6,168.0,67.0,1.18,Clear,0.05,27.4,61.2,6.0,Low,3,Monday,0,1,27.4,18.8,0.965,0.049,116.02
10205,Kolkata,South,5.7,31.2,230.0,46.0,1.06,Clear,0.01,33.1,58.2,3.6,Medium,5,Sunday,1,0,19.5,22.4,0.957,0.042,99.36
10206,Bangalore,Industrial,16.4,57.4,237.0,76.0,2.26,Clear,0.0,31.2,70.3,11.0,Low,21,Thursday,0,0,14.8,20.0,0.725,0.228,223.9
10207,Bangalore,West,6.5,25.9,207.0,55.0,1.98,Clear,0.01,23.3,85.5,10.5,Very High,20,Monday,0,0,16.4,37.0,0.863,0.123,154.44
10208,Pune,Suburban,2.3,13.8,261.0,28.0,1.15,Clear,0.14,23.1,88.7,3.0,Very High,15,Tuesday,0,0,9.3,16.8,0.709,0.058,89.62
10209,Bangalore,Suburban,7.8,34.4,106.0,44.0,1.21,Clear,0.0,27.5,31.0,22.9,Medium,23,Thursday,0,0,20.1,20.4,0.768,0.118,76.56
10210,Mumbai,West,3.4,26.2,221.0,38.0,1.07,Heavy Rain,0.68,22.0,86.5,25.4,High,8,Friday,0,0,9.2,24.3,0.828,0.003,89.28
10211,Delhi,Central,7.1,27.0,133.0,53.0,1.06,Light Rain,0.29,30.9,35.8,20.1,High,23,Sunday,1,0,12.7,26.7,0.913,0.397,85.44
10212,Delhi,South,3.1,18.1,307.0,36.0,2.38,Clear,0.06,28.4,59.4,9.5,Very High,14,Thursday,0,0,8.5,29.4,0.652,0.094,153.22
10213,Bangalore,Industrial,6.4,21.3,147.0,46.0,1.12,Cloudy,0.09,21.5,64.2,12.5,Medium,17,Thursday,0,0,9.6,20.9,0.954,0.094,83.86
10214,Mumbai,Airport,5.0,27.1,226.0,44.0,1.13,Clear,0.0,22.4,92.4,3.1,Medium,0,Monday,0,0,13.7,21.7,0.882,0.081,99.44
10215,Hyderabad,Central,3.0,17.5,178.0,29.0,1.06,Clear,0.0,34.0,31.5,12.2,Medium,3,Sunday,1,0,8.6,25.7,0.719,0.374,69.9
10216,Hyderabad,South,3.2,13.5,305.0,34.0,2.27,Clear,0.13,26.8,51.2,9.0,Medium,21,Friday,0,0,6.1,29.7,0.946,0.208,144.28
10217,Delhi,Industrial,3.8,20.4,208.0,35.0,1.13,Light Rain,0.3,27.7,74.1,3.1,Medium,5,Thursday,0,0,14.2,12.3,0.948,0.04,85.31
10218,Delhi,North,1.6,12.8,378.0,26.0,2.19,Cloudy,0.13,14.0,44.1,1.7,Medium,20,Monday,0,1,10.1,28.4,0.633,0.039,140.1
10219,Pune,Industrial,4.0,26.1,168.0,39.0,1.12,Clear,0.06,38.1,38.6,14.1,Very High,16,Monday,0,0,11.0,25.8,0.605,0.176,80.64
10220,Mumbai,Industrial,10.1,47.2,185.0,76.0,1.1,Clear,0.09,34.0,90.9,12.0,Low,10,Sunday,1,1,45.0,15.4,0.845,0.205,124.3
10221,Delhi,North,10.7,41.1,686.0,83.0,1.21,Clear,0.0,23.4,48.5,16.3,Medium,15,Monday,0,0,30.9,27.1,0.715,0.064,251.35
10222,Mumbai,Suburban,4.3,17.0,127.0,45.0,1.07,Clear,0.01,29.3,33.8,3.5,Medium,2,Wednesday,0,0,18.3,21.2,0.824,0.108,76.09
10223,Mumbai,Industrial,6.7,29.3,407.0,59.0,1.32,Clear,0.06,40.2,90.8,39.1,High,14,Thursday,0,0,8.2,17.0,0.812,0.246,167.42
10224,Jaipur,Airport,7.6,24.5,155.0,45.0,1.19,Storm,0.89,27.5,85.1,10.4,Very High,23,Monday,0,0,20.6,22.8,0.491,0.208,87.65
10225,Bangalore,Central,2.2,12.8,192.0,27.0,1.23,Fog,0.17,29.0,93.0,18.6,Low,16,Friday,0,0,8.8,16.5,0.698,0.103,75.45
10226,Mumbai,Airport,6.3,23.1,226.0,55.0,1.09,Cloudy,0.09,31.8,57.7,2.0,Low,23,Thursday,0,0,21.9,21.9,0.52,0.222,109.67
10227,Chennai,Industrial,6.5,24.6,286.0,48.0,1.08,Heavy Rain,0.67,36.1,60.0,5.3,Low,16,Sunday,1,0,10.8,20.7,0.783,0.185,114.76
10228,Delhi,Suburban,6.0,26.2,173.0,46.0,1.01,Clear,0.0,32.3,70.3,3.4,Medium,1,Sunday,1,0,9.7,21.4,0.847,0.078,84.52
10229,Delhi,East,10.8,56.3,299.0,66.0,1.3,Fog,0.09,22.6,31.2,10.2,Low,20,Sunday,1,0,9.5,21.5,0.805,0.221,151.58
10230,Mumbai,Central,2.0,16.7,214.0,31.0,1.26,Clear,0.12,26.6,75.3,8.2,Medium,21,Monday,0,0,11.7,14.7,0.72,0.236,86.14
10231,Chennai,Suburban,2.7,15.7,218.0,31.0,1.06,Cloudy,0.0,39.9,32.6,12.9,High,4,Tuesday,0,0,15.2,24.2,0.848,0.265,80.82
10232,Pune,East,2.1,9.3,233.0,30.0,1.06,Fog,0.18,32.2,64.3,4.7,Low,15,Wednesday,0,1,8.7,25.7,0.849,0.182,83.06
10233,Hyderabad,South,6.6,35.8,335.0,42.0,1.21,Cloudy,0.12,22.4,39.8,8.9,Low,23,Tuesday,0,0,10.4,13.9,0.816,0.008,124.52
10234,Bangalore,Industrial,6.3,24.0,136.0,45.0,2.17,Clear,0.0,24.8,78.0,3.4,High,12,Monday,0,0,11.4,23.1,0.571,0.174,127.57
10235,Mumbai,Central,3.5,19.0,435.0,36.0,1.01,Clear,0.08,30.1,52.9,17.5,Low,7,Thursday,0,0,14.1,28.3,0.754,0.031,132.06
10236,Mumbai,Airport,4.9,24.3,518.0,43.0,1.41,Cloudy,0.12,27.8,65.9,11.7,Medium,12,Thursday,0,0,12.5,21.9,0.803,0.107,174.59
10237,Delhi,South,5.4,31.9,293.0,38.0,1.67,Cloudy,0.04,23.8,73.2,28.9,Medium,21,Wednesday,0,0,16.5,27.3,0.883,0.172,127.92
10238,Mumbai,North,7.4,30.3,224.0,55.0,1.82,Clear,0.03,33.4,86.2,12.2,Low,22,Thursday,0,0,10.5,21.8,0.643,0.201,149.38
10239,Bangalore,East,8.9,29.7,309.0,61.0,1.28,Light Rain,0.43,41.4,88.1,3.5,Medium,10,Wednesday,0,0,5.0,14.4,0.791,0.034,146.06
10240,Delhi,East,4.6,27.3,156.0,45.0,1.07,Cloudy,0.05,25.6,72.8,4.8,Medium,1,Thursday,0,0,9.9,28.3,0.91,0.225,82.47
10241,Hyderabad,Central,10.4,34.5,100.0,69.0,1.12,Clear,0.11,17.9,70.5,3.8,Low,5,Monday,0,0,11.2,18.6,0.815,0.064,99.28
10242,Kolkata,West,4.0,25.5,483.0,37.0,1.56,Light Rain,0.28,27.5,82.6,2.6,Medium,12,Tuesday,0,0,6.7,30.0,0.772,0.176,163.98
10243,Bangalore,Industrial,16.1,73.1,121.0,73.0,1.2,Cloudy,0.07,39.6,53.2,9.1,Medium,4,Sunday,1,0,9.9,17.5,0.793,0.034,114.22
10244,Pune,East,2.5,7.5,201.0,28.0,1.45,Clear,0.0,35.4,79.1,4.8,Medium,12,Saturday,1,0,7.7,32.3,0.69,0.09,84.82
10245,Delhi,Suburban,3.9,16.5,211.0,36.0,1.95,Fog,0.1,26.5,75.2,12.5,Medium,12,Tuesday,0,0,14.8,25.4,0.694,0.093,116.62
10246,Chennai,North,6.4,32.1,296.0,48.0,1.24,Cloudy,0.0,23.2,37.9,6.0,Medium,16,Saturday,1,0,7.8,25.9,0.818,0.261,124.64
10247,Mumbai,East,7.5,34.6,244.0,63.0,1.12,Clear,0.11,40.0,45.2,7.4,Medium,18,Saturday,1,0,9.3,20.6,0.855,0.034,124.24
10248,Bangalore,Airport,2.6,9.2,272.0,31.0,1.16,Cloudy,0.04,16.8,67.7,18.8,Medium,4,Sunday,1,0,9.0,23.8,0.928,0.257,95.8
10249,Mumbai,Central,12.1,58.3,257.0,64.0,1.02,Cloudy,0.06,33.2,76.2,2.8,Very High,18,Sunday,1,0,22.6,21.8,0.63,0.156,121.82
10250,Hyderabad,West,2.5,12.5,186.0,28.0,1.11,Clear,0.0,15.2,36.4,1.9,High,18,Thursday,0,0,13.2,13.0,0.762,0.06,72.0
10251,Bangalore,Airport,2.4,15.9,582.0,32.0,1.28,Light Rain,0.33,19.1,62.8,6.2,High,7,Tuesday,0,0,12.4,20.3,0.87,0.089,169.0
10252,Hyderabad,South,6.7,28.8,165.0,49.0,1.0,Fog,0.16,30.7,77.2,11.3,Low,1,Saturday,1,0,5.0,27.9,0.812,0.063,85.3
10253,Kolkata,Suburban,4.5,18.3,441.0,47.0,1.0,Storm,0.91,33.0,87.7,5.3,Medium,4,Saturday,1,0,23.5,29.6,0.856,0.192,144.02
10254,Mumbai,West,6.2,30.7,209.0,54.0,2.36,Fog,0.16,32.8,65.7,10.4,High,19,Wednesday,0,0,30.3,25.3,0.608,0.061,173.42
10255,Delhi,South,24.1,115.9,884.0,118.0,1.75,Clear,0.06,30.1,61.2,11.2,Low,13,Tuesday,0,0,8.0,20.7,0.94,0.012,400.98
10256,Delhi,South,7.1,30.9,576.0,48.0,1.76,Light Rain,0.4,19.5,65.7,2.5,Low,22,Wednesday,0,0,11.5,25.0,0.985,0.032,211.2
10257,Pune,Central,5.1,25.0,217.0,49.0,1.29,Heavy Rain,0.7,34.6,38.2,19.4,Low,13,Saturday,1,1,6.6,23.0,0.986,0.093,110.95
10258,Delhi,East,3.0,15.9,406.0,31.0,1.11,Clear,0.04,21.4,85.0,5.4,High,23,Saturday,1,0,9.2,21.3,0.869,0.051,123.73
10259,Chennai,North,3.2,13.2,665.0,30.0,1.25,Clear,0.15,31.0,66.1,33.9,Medium,10,Tuesday,0,0,8.9,27.6,0.676,0.03,183.8
10260,Delhi,Suburban,7.1,33.0,185.0,46.0,1.02,Clear,0.03,35.7,58.0,5.5,Medium,18,Monday,0,0,13.9,19.5,0.848,0.026,87.62
10261,Delhi,North,4.5,24.6,203.0,43.0,1.4,Light Rain,0.42,34.9,36.7,6.5,Very High,11,Friday,0,0,7.2,24.5,0.716,0.297,104.86
10262,Hyderabad,South,7.0,35.5,286.0,60.0,2.44,Cloudy,0.12,34.7,90.2,16.9,Very High,14,Tuesday,0,0,8.7,20.4,0.726,0.143,209.32
10263,Chennai,South,2.8,19.9,121.0,33.0,1.28,Fog,0.1,26.0,90.9,5.4,Medium,9,Sunday,1,0,14.8,21.8,0.834,0.066,68.86
10264,Jaipur,West,3.3,15.3,268.0,35.0,1.22,Cloudy,0.0,13.3,32.1,5.3,Low,6,Tuesday,0,0,14.4,20.4,0.962,0.171,101.66
10265,Hyderabad,West,6.8,25.4,394.0,41.0,1.64,Clear,0.15,30.7,64.2,8.2,Low,11,Tuesday,0,0,19.7,14.5,0.985,0.032,153.92
10266,Mumbai,Airport,5.0,25.0,114.0,36.0,1.47,Clear,0.0,40.4,83.9,7.4,Very High,20,Monday,0,0,8.3,26.1,0.952,0.527,78.0
10267,Mumbai,East,7.8,27.3,169.0,55.0,1.23,Cloudy,0.0,30.8,63.6,3.2,Very High,8,Thursday,0,0,10.0,24.8,0.711,0.103,104.83
10268,Mumbai,South,5.6,25.4,117.0,50.0,1.26,Light Rain,0.42,36.0,82.9,8.7,Low,16,Thursday,0,0,10.8,22.4,0.84,0.192,88.74
10269,Delhi,Suburban,2.5,14.1,283.0,30.0,1.23,Clear,0.02,23.6,87.3,19.9,Low,18,Friday,0,0,15.1,21.4,0.632,0.134,99.16
10270,Bangalore,East,4.5,27.6,324.0,36.0,1.01,Clear,0.0,35.7,68.7,12.2,Medium,1,Saturday,1,0,8.0,19.9,0.877,0.076,107.64
10271,Bangalore,West,3.7,22.1,100.0,41.0,1.12,Cloudy,0.07,30.8,87.0,13.6,High,6,Saturday,1,0,12.7,17.3,0.8,0.117,67.92
10272,Hyderabad,Airport,2.8,19.3,149.0,36.0,1.08,Fog,0.06,37.0,94.0,5.2,Very High,8,Tuesday,0,0,9.0,27.4,0.896,0.377,71.66
10273,Mumbai,West,7.1,23.5,283.0,43.0,1.09,Light Rain,0.43,29.9,59.6,7.1,Low,2,Saturday,1,0,10.0,24.0,0.751,0.153,109.13
10274,Chennai,Airport,6.7,30.4,390.0,51.0,1.21,Fog,0.12,36.3,80.7,3.3,Low,1,Wednesday,0,0,8.5,23.4,0.742,0.146,147.51
10275,Mumbai,East,3.6,18.2,192.0,32.0,1.12,Cloudy,0.07,32.5,46.1,9.6,Low,23,Tuesday,0,0,5.7,29.8,0.855,0.042,78.08
10276,Hyderabad,Central,5.1,30.5,288.0,47.0,1.25,Light Rain,0.33,27.0,36.3,5.9,Very High,1,Saturday,1,0,11.5,19.2,0.778,0.256,122.11
10277,Chennai,South,6.2,30.6,169.0,52.0,1.14,Cloudy,0.0,30.7,90.7,2.8,High,18,Monday,0,1,12.8,18.9,0.836,0.203,96.46
10278,Delhi,Suburban,6.0,30.8,222.0,54.0,1.01,Fog,0.1,29.0,57.8,9.5,High,15,Friday,0,0,12.0,26.7,0.813,0.113,103.38
10279,Hyderabad,East,2.9,16.1,306.0,30.0,1.02,Clear,0.02,26.1,41.7,9.5,Low,5,Friday,0,1,24.7,21.8,0.762,0.048,97.92
10280,Mumbai,South,5.2,18.0,245.0,44.0,2.38,Storm,1.0,26.4,52.5,14.0,Medium,11,Wednesday,0,0,19.0,21.3,0.644,0.241,158.62
10281,Jaipur,East,13.4,42.6,254.0,75.0,1.85,Clear,0.14,25.8,71.8,15.6,Very High,21,Friday,0,0,15.0,30.5,0.93,0.043,194.63
10282,Mumbai,Airport,3.7,15.9,186.0,35.0,1.28,Heavy Rain,0.66,27.4,77.5,4.7,Medium,15,Tuesday,0,0,9.6,23.5,0.782,0.036,85.72
10283,Kolkata,East,11.9,63.7,161.0,87.0,1.84,Cloudy,0.0,33.3,70.1,16.3,Medium,21,Sunday,1,0,13.2,24.6,0.782,0.148,195.5
10284,Mumbai,Suburban,4.7,23.0,275.0,42.0,1.17,Cloudy,0.05,35.0,72.9,7.5,High,17,Sunday,1,0,19.1,20.0,0.932,0.118,109.64
10285,Mumbai,West,4.3,23.8,575.0,37.0,1.26,Heavy Rain,0.69,27.1,34.9,3.1,Medium,18,Friday,0,0,9.5,18.9,0.756,0.046,173.12
10286,Jaipur,North,7.6,31.0,202.0,62.0,1.69,Clear,0.0,42.7,84.5,6.5,Low,11,Saturday,1,0,11.3,29.0,0.779,0.114,149.22
10287,Mumbai,East,2.6,14.9,236.0,29.0,1.15,Storm,0.93,24.6,39.2,11.8,Very High,15,Saturday,1,0,12.8,34.1,0.616,0.194,85.27
10288,Delhi,Suburban,1.8,15.3,145.0,28.0,1.22,Fog,0.01,43.3,62.6,3.5,High,9,Thursday,0,0,18.1,24.8,0.915,0.049,66.06
10289,Pune,Airport,6.1,34.1,170.0,51.0,1.1,Clear,0.13,22.0,36.6,9.9,Medium,1,Tuesday,0,0,12.2,21.5,0.775,0.081,93.5
10290,Chennai,Industrial,1.4,10.0,251.0,26.0,1.19,Clear,0.11,22.5,48.8,18.7,Medium,2,Thursday,0,0,14.6,30.0,0.845,0.219,86.16
10291,Hyderabad,Airport,4.7,15.8,100.0,41.0,1.68,Storm,0.93,32.4,80.5,9.5,Very High,12,Friday,0,0,6.7,19.7,0.687,0.058,90.88
10292,Pune,South,4.0,16.6,341.0,38.0,1.21,Light Rain,0.33,30.4,84.8,11.7,High,18,Monday,0,0,12.9,17.5,0.967,0.205,121.0
10293,Delhi,East,16.1,78.1,276.0,87.0,1.22,Light Rain,0.26,29.8,57.5,10.9,Medium,6,Friday,0,0,13.6,22.8,0.619,0.132,166.86
10294,Kolkata,West,3.4,16.6,261.0,40.0,1.24,Light Rain,0.32,27.3,76.9,7.4,High,9,Friday,0,0,11.1,20.9,0.736,0.081,107.02
10295,Bangalore,Central,5.3,18.5,312.0,50.0,2.31,Clear,0.0,30.3,69.5,16.0,Very High,21,Wednesday,0,0,15.6,25.5,0.697,0.021,184.14
10296,Jaipur,West,4.4,19.1,244.0,45.0,2.1,Cloudy,0.05,38.6,53.3,1.8,Medium,20,Friday,0,0,8.4,21.9,0.921,0.088,148.18
10297,Chennai,South,5.6,21.5,496.0,41.0,1.34,Cloudy,0.0,30.4,37.9,14.2,Medium,13,Monday,0,0,14.0,25.2,0.542,0.045,164.06
10298,Hyderabad,West,6.2,23.8,890.0,53.0,1.22,Heavy Rain,0.72,35.5,88.0,14.2,Very High,9,Monday,0,0,12.3,34.8,0.889,0.054,260.46
10299,Jaipur,North,7.6,30.1,474.0,51.0,1.09,Heavy Rain,0.72,30.5,66.5,2.7,Medium,15,Monday,0,0,17.3,26.0,0.922,0.256,159.87
10300,Delhi,Industrial,4.1,19.0,171.0,40.0,1.06,Storm,0.86,30.8,68.4,10.8,Low,23,Friday,0,1,11.3,14.7,0.772,0.052,80.02
10301,Delhi,South,5.0,26.4,410.0,40.0,1.27,Light Rain,0.42,32.9,89.6,8.1,Very High,5,Monday,0,0,13.1,21.4,0.931,0.251,141.0
10302,Bangalore,Industrial,2.5,14.6,133.0,29.0,1.27,Light Rain,0.27,30.2,35.9,9.8,Medium,4,Monday,0,0,15.2,19.4,0.926,0.038,66.09
10303,Bangalore,West,2.6,16.7,243.0,30.0,1.05,Clear,0.11,28.0,76.3,2.5,Very High,10,Tuesday,0,0,8.5,24.2,0.868,0.333,84.96
10304,Delhi,West,4.3,20.5,284.0,41.0,1.04,Cloudy,0.0,26.1,54.0,1.1,Medium,5,Tuesday,0,0,10.9,19.1,0.808,0.053,105.12
10305,Hyderabad,West,2.8,18.8,226.0,37.0,1.15,Clear,0.09,30.8,75.2,1.9,High,0,Tuesday,0,0,35.4,23.5,0.711,0.056,92.27
10306,Delhi,Suburban,3.8,19.2,461.0,41.0,2.0,Fog,0.16,31.2,42.9,4.1,High,11,Sunday,1,0,16.8,19.9,0.758,0.039,183.42
10307,Pune,North,2.2,17.0,153.0,33.0,1.13,Cloudy,0.01,28.9,59.1,4.5,High,8,Saturday,1,0,21.6,23.5,0.689,0.298,70.95
10308,Chennai,Suburban,3.9,16.2,173.0,41.0,1.11,Cloudy,0.0,29.7,57.5,4.6,High,7,Sunday,1,0,13.4,18.8,0.701,0.169,83.57
10309,Pune,Industrial,3.3,14.1,408.0,35.0,1.01,Light Rain,0.41,25.2,47.2,10.2,High,7,Friday,0,0,18.1,28.4,0.671,0.038,125.11
10310,Mumbai,East,2.9,15.4,380.0,34.0,1.26,Light Rain,0.28,30.3,62.5,5.4,Low,16,Saturday,1,0,16.6,15.4,0.819,0.297,126.44
10311,Chennai,Central,4.5,19.9,168.0,43.0,1.04,Light Rain,0.27,32.1,73.7,4.1,Medium,18,Wednesday,0,0,9.7,22.8,0.951,0.065,81.68
10312,Bangalore,Suburban,5.0,29.9,223.0,49.0,1.23,Light Rain,0.32,38.5,89.3,45.0,High,10,Friday,0,0,13.3,24.2,0.787,0.07,109.33
10313,Hyderabad,Industrial,2.7,18.5,168.0,30.0,1.3,Clear,0.01,26.7,75.1,9.5,Low,21,Friday,0,0,14.4,25.7,0.861,0.193,75.96
10314,Hyderabad,Airport,9.5,30.6,482.0,61.0,1.12,Light Rain,0.41,29.0,63.9,19.0,Very High,6,Friday,0,0,21.2,24.6,0.596,0.116,174.36
10315,Bangalore,Airport,7.1,22.1,500.0,46.0,1.29,Cloudy,0.13,29.7,34.8,4.0,High,17,Tuesday,0,0,16.5,26.3,0.73,0.162,169.34
